,sample_id,ID,Collection,Sample type,Short name for contribution,Sampling date,Analysis date,Instrument setup used,Monitored City,Monitored country,Latitude,Longitude,Alive or not,Basis of measurement,Biota species name (in Latin),Distance from the river source (km),Fat content (% of total wet matter),"Name of river, estuary, lake, reservoir, sea",Number of orgnanisms,Origin of biota,Proxy pressures,River basin name,Size (mm),Species group,Tissue,Water content(%),Weight (kg),field_country,LD1,LD2
378,19081,19081,LIFE APEX,Real Sample,"LIFE APEX 181 Buzzard liver pooled from Andros, Crete","Fri, 01/01/2016 - 22:00","Fri, 11/27/2015 - 22:00",LC-Bruker maXis QTOF: Submission #10,Heraklion,Greece,35.225485,25.138778,1,Wet weight,Buzzard,,,,1.0,Terrestrial environment,,,,Bird (22511),Liver,75.63140866,,Greece,-22.86636022015356,-1.5215934466613121
379,19971,19971,LIFE APEX,Real Sample,LIFE APEX 85 Harbour Seal liver from North Sea (2005),"Sat, 01/01/2005 - 22:00","Sat, 11/27/2004 - 22:00",LC-Bruker maXis QTOF: Submission #11,Cuxhaven,Germany,54.082933,8.48307,1,Wet weight,"Harbour Seal, Phoca vitulina",,,North Sea,,Coastal region,,North Sea Basin,,Other (22510),Liver,69.0,,Germany,1.5199427741028615,1.6219397352964215
380,19994,19994,LIFE APEX,Real Sample,LIFE APEX 75 Bream muscle from Rhine Bimmen (2010),"Fri, 01/01/2010 - 22:00","Fri, 11/27/2009 - 22:00",LC-Bruker maXis QTOF: Submission #10,Bimmen,Germany,51.86051,6.071775,1,Wet weight,"Bream, Abramis brama",,,Rhine River,,River,,Rhine River Basin,,Fish (22486),Muscle,78.0,,Germany,5.2498584843877865,-4.300200168787215
381,19869,19869,LIFE APEX,Real Sample,LIFE APEX 134 Otter liver from England and Wales (2015),"Thu, 01/01/2015 - 22:00","Thu, 11/27/2014 - 22:00",LC-Bruker maXis QTOF: Submission #11,London,UK,51.57467,-1.067028,0,Wet weight,"Eurasian Otter, Lutra lutra",,,UK,,River,,,,Other (22510),Liver,67.32055329,,Canada,1.5611778946651498,2.1281828716254156
382,19913,19913,LIFE APEX,Real Sample,LIFE APEX 113 Buzzard liver from England (2011),"Sat, 01/01/2011 - 22:00","Sat, 11/27/2010 - 22:00",LC-Bruker maXis QTOF: Submission #11,London,UK,51.329021,0.379717,0,Wet weight,"Buzzard, Buteo buteo",,,UK,,Terrestrial environment,,,,Other (22510),Liver,72.18055771,,Canada,1.5479455040596484,1.9657289529774884
383,19918,19918,LIFE APEX,Real Sample,LIFE APEX 111 Buzzard liver from England (2017),"Sun, 01/01/2017 - 22:00","Sun, 11/27/2016 - 22:00",LC-Bruker maXis QTOF: Submission #10,London,UK,51.329021,0.379717,0,Wet weight,"Buzzard, Buteo buteo",,,UK,,Terrestrial environment,,,,Other (22510),Liver,72.49956908,,Canada,1.537162150778139,1.8333418394942962
384,21537,21537,LIFE APEX,Real Sample,LIFE APEX 27 Harbour Porpoise liver from UK 03,"Tue, 01/01/2019 - 22:00","Tue, 11/27/2018 - 22:00",LC-Bruker maXis QTOF: Submission #11,Edinburgh,UK,56.149104,-2.539179,1,Dry weight,Harbour Porpoise,,,Marine water of UK,,Marine environment,,Marine water of UK,,Fish (22486),Liver,,,UK,5.297738717570215,-3.7123750555363477
385,21490,21490,LIFE APEX,Real Sample,LIFE APEX 53 Otter liver from Harjedalen-Jamtland,"Sun, 01/01/2017 - 22:00","Sun, 11/27/2016 - 22:00",LC-Bruker maXis QTOF: Submission #10,Ostersund,Sweden,63.138889,14.43978,1,Dry weight,Otter,,,Harjedalen-Jamtland,,River,,Harjedalen-Jamtland,,Other (22510),Liver,,,Sweden,1.5525518873694093,2.022281471851596
386,19870,19870,LIFE APEX,Real Sample,LIFE APEX 134 Otter liver from England and Wales (2015),"Thu, 01/01/2015 - 22:00","Thu, 11/27/2014 - 22:00",LC-Bruker maXis QTOF: Submission #10,London,UK,51.57467,-1.067028,0,Wet weight,"Eurasian Otter, Lutra lutra",,,UK,,River,,,,Other (22510),Liver,67.32055329,,Canada,1.5350339045023755,1.8072133826150791
387,19115,19115,LIFE APEX,Real Sample,LIFE APEX 145 Eurasian Otter liver pooled from North England,"Fri, 01/01/2016 - 22:00","Fri, 11/27/2015 - 22:00",LC-Bruker maXis QTOF: Submission #10,Liverpool,UK,53.479349,-3.045326,1,Wet weight,Eurasian Otter,,,,2.0,Terrestrial environment,,,,Other (22510),Liver,67.01996861,,UK,1.5208830591583105,1.633483604915732
388,19992,19992,LIFE APEX,Real Sample,LIFE APEX 76 Bream muscle from Rhine Bimmen (2012),"Sun, 01/01/2012 - 22:00","Sun, 11/27/2011 - 22:00",LC-Bruker maXis QTOF: Submission #10,Bimmen,Germany,51.86051,6.071775,1,Wet weight,"Bream, Abramis brama",,,Rhine River,,River,,Rhine River Basin,,Fish (22486),Muscle,77.0,,Germany,5.240941570666055,-4.4096730236573976
389,19154,19154,LIFE APEX,Real Sample,LIFE APEX 164 White-beaked dolphin liver pooled from east and north and west Scotland,"Fri, 01/01/2016 - 22:00","Fri, 11/27/2015 - 22:00",LC-Bruker maXis QTOF: Submission #11,Glasgow,UK,55.94813,-4.74281,1,Wet weight,White-beaked dolphin,,,,7.0,Marine environment,,,,Fish (22486),Liver,69.25500797,,UK,5.272275287520152,-4.024989315285297
390,21516,21516,LIFE APEX,Real Sample,LIFE APEX 40 Bream muscle from Noord-Holland,"Tue, 01/01/2019 - 22:00","Tue, 11/27/2018 - 22:00",LC-Bruker maXis QTOF: Submission #10,Amsterdam,Netherlands,52.374011,4.913521,1,Dry weight,Bream,,,Noord-Holland,,River,,Noord-Holland,,Fish (22486),Muscel,,,Netherlands,5.477553652923297,-1.5047890077539516
391,21529,21529,LIFE APEX,Real Sample,LIFE APEX 32 Buzzard liver from Friesland,"Mon, 01/01/2018 - 22:00","Mon, 11/27/2017 - 22:00",LC-Bruker maXis QTOF: Submission #11,Leeuwarden,Netherlands,53.006056,5.567012,1,Dry weight,Buzzard,,,Friesland (NL),,Marine environment,,Friesland (NL),,Other (22510),Liver,,,Netherlands,1.536403130638038,1.8240233573114666
392,21545,21545,LIFE APEX,Real Sample,LIFE APEX 24 Otter liver from East Anglia,"Fri, 01/01/2016 - 22:00","Fri, 11/27/2015 - 22:00",LC-Bruker maXis QTOF: Submission #11,Norwich,UK,52.604666,1.390054,1,Dry weight,Otter,,,East Anglia,,River,,East Anglia,,Other (22510),Liver,,,UK,1.5318245517837257,1.7678121934411426
393,21517,21517,LIFE APEX,Real Sample,LIFE APEX 39 Harbour Seal liver from Noord-Holland,"Mon, 01/01/2018 - 22:00","Mon, 11/27/2017 - 22:00",LC-Bruker maXis QTOF: Submission #11,Amsterdam,Netherlands,52.399878,5.075807,1,Dry weight,Harbour Seal,,,Noord-Holland,,Coastal region,,Noord-Holland,,Other (22510),Liver,,,Netherlands,1.5000124444140293,1.3772552898005113
394,19909,19909,LIFE APEX,Real Sample,LIFE APEX 115 Buzzard liver from England (2016),"Fri, 01/01/2016 - 22:00","Fri, 11/27/2015 - 22:00",LC-Bruker maXis QTOF: Submission #11,London,UK,51.329021,0.379717,0,Wet weight,"Buzzard, Buteo buteo",,,UK,,Terrestrial environment,,,,Other (22510),Liver,74.42920709,,Canada,1.537423593959847,1.8365515746542056
